TransactionId,UserId,VisitYear,VisitMonth,VisitMode_x,AttractionId,Rating,ContinentId,RegionId,CountryId,CityId,AttractionCityId,AttractionTypeId,Attraction,AttractionAddress,Continent,AttractionType,VisitModeId,VisitMode_y
4232,421,2022,8,4,2804,4.068212990623558,5,8,11,4592,6732,Beach,Crystal Bay - Bulgaria,"Main Street, Bulgaria, Bulgaria",Europe,,4,Friends
4233,259,2021,5,2,2228,3.003325065146408,4,9,3,3645,2968,Market,Flea Market - Maharagama,"Main Street, Maharagama, Sri Lanka",Australia & Oceania,,2,Couples
4234,948,2016,11,5,2668,4.612735659652559,5,20,155,4173,6331,Park,National Park - Minsk Region,"Main Street, Minsk Region, Belarus",Europe,,5,Solo
4235,47,2015,5,5,2160,4.759423835575455,3,6,51,2369,2644,Beach,Sunset Cove - Barisal Division,"Main Street, Barisal Division, Bangladesh",Asia,,5,Solo
4236,863,2023,3,2,1556,1.6540838047898356,4,9,134,7292,226,Park,Eco Park - Nassau,"Main Street, Nassau, Bahamas",Australia & Oceania,,2,Couples
4237,525,2019,7,2,2761,4.411651681059141,5,7,162,113,6711,Museum,Cultural Heritage Center - Tyreso,"Main Street, Tyreso, Sweden",Europe,,2,Couples
4238,888,2019,11,4,2239,3.426888816053204,2,13,51,490,2982,Temple,Sacred Shrine - Brunei,"Main Street, Brunei, Brunei Darussalam",America,,4,Friends
4239,208,2024,11,5,1370,2.8133178852695373,5,6,132,3719,27,Beach,Golden Sand Beach - Khartoum,"Main Street, Khartoum, Sudan",Europe,,5,Solo
4240,311,2018,9,4,2071,4.639757393938273,4,5,106,1637,2549,Museum,Art Gallery - Tripoli,"Main Street, Tripoli, Libya",Australia & Oceania,,4,Friends
4241,747,2016,9,3,2440,1.8725620361795063,3,14,2,6816,5510,Market,Night Market - Devonport,"Main Street, Devonport, New Zealand",Asia,,3,Family
4242,149,2019,1,2,2375,4.529972509676586,2,14,72,8968,3912,Beach,Golden Sand Beach - Brighton,"Main Street, Brighton, Australia",America,,2,Couples
4243,834,2016,1,3,2317,4.183453418190458,2,13,31,3720,3427,Park,Wildlife Reserve - Mandalay,"Main Street, Mandalay, Myanmar",America,,3,Family
4244,438,2021,10,4,2466,5.0,5,8,130,153,5685,Market,Local Bazaar - Port Vila,"Main Street, Port Vila, Vanuatu",Europe,,4,Friends
4245,155,2023,12,3,2932,5.0,5,12,104,540,7631,Museum,Art Gallery - Monte-Carlo,"Main Street, Monte-Carlo, Monaco",Europe,,3,Family
4246,678,2023,12,3,2713,3.5720178094290134,3,16,141,4745,6454,Park,Wildlife Reserve - Horsens,"Main Street, Horsens, Denmark",Asia,,3,Family
4247,90,2020,11,1,2945,1.373048791635716,4,11,146,5277,7758,Museum,Science Museum - Huizen,"Main Street, Huizen, Netherlands",Australia & Oceania,,1,Business
4248,698,2015,5,3,2637,2.166095451723546,4,14,49,3645,6197,Museum,Art Gallery - Prebold,"Main Street, Prebold, Slovenia",Australia & Oceania,,3,Family
4249,830,2020,1,1,1569,2.2944729702172397,4,1,136,6802,230,Museum,Art Gallery - Cayman Island,"Main Street, Cayman Island, Cayman Island",Australia & Oceania,,1,Business
4250,358,2019,4,1,2589,1.4142117685388382,4,13,98,1914,6102,Park,Botanical Garden - Olsztyn,"Main Street, Olsztyn, Poland",Australia & Oceania,,1,Business
4251,174,2018,12,5,2426,4.261367304551079,2,0,14,675,5478,Market,Flea Market - Noum̩a,"Main Street, Noum̩a, New Caledonia",America,,5,Solo
4252,217,2020,1,2,2346,2.187471404131074,3,7,147,8681,3581,Museum,Art Gallery - Chonburi,"Main Street, Chonburi, Thailand",Asia,,2,Couples
4253,907,2020,2,4,1323,5.0,5,5,104,3802,6,Park,National Park - Addis Ababa,"Main Street, Addis Ababa, Ethiopia",Europe,,4,Friends
4254,456,2020,2,1,2282,3.8103657277274228,4,12,4,3490,3298,Beach,Sunset Cove - Laos,"Main Street, Laos, Laos",Australia & Oceania,,1,Business
4255,776,2016,4,2,1641,1.6937214810222305,2,7,101,8329,247,Beach,Sunset Cove - Maho,"Main Street, Maho, St Martin / St Maarten",America,,2,Couples
4256,609,2021,8,3,2879,3.404170587775761,4,14,16,817,7035,Beach,Sunset Cove - Skopje,"Main Street, Skopje, Republic of North Macedonia",Australia & Oceania,,3,Family
4257,629,2018,2,1,2098,2.8675368865332844,2,21,45,3677,2563,Market,Night Market - Al-Rayyan,"Main Street, Al-Rayyan, Qatar",America,,1,Business
4258,199,2023,9,1,2187,2.9700466333345354,5,17,20,4026,2930,Park,National Park - Hulhumale Maldives,"Main Street, Hulhumale Maldives, Maldives",Europe,,1,Business
4259,832,2024,12,5,2630,3.1427646825717424,4,6,116,2608,6174,Temple,Ancient Temple - Senec,"Main Street, Senec, Slovakia",Australia & Oceania,,5,Solo
4260,486,2016,9,1,1724,1.1246923292709234,5,3,162,1294,300,Park,National Park - Penonome,"Main Street, Penonome, Panama",Europe,,1,Business
4261,533,2019,2,1,2646,3.745204502974494,5,12,128,6044,6223,Beach,Golden Sand Beach - Canton of Basel,"Main Street, Canton of Basel, Switzerland",Europe,,1,Business
4262,200,2018,1,4,1399,3.448767101153773,5,7,17,2567,40,Temple,Grand Mosque - Solwezi,"Main Street, Solwezi, Zambia",Europe,,4,Friends
4263,371,2023,10,2,1760,4.1638615954747955,2,19,112,4558,1217,Beach,Crystal Bay - Incline Village,"Main Street, Incline Village, United States",America,,2,Couples
4264,959,2018,10,4,2845,4.761398293041722,2,14,81,4461,6973,Beach,Paradise Beach - Moldova,"Main Street, Moldova, Moldova",America,,4,Friends
4265,853,2022,9,1,1377,1.9221404879668698,2,20,125,5952,31,Market,Night Market - Arusha,"Main Street, Arusha, Tanzania",America,,1,Business
4266,448,2022,2,2,1849,1.1936917857071112,5,20,161,1915,2248,Market,Farmers' Market - Santa Lucia,"Main Street, Santa Lucia, Peru",Europe,,2,Couples
4267,248,2020,8,4,2063,4.31293542444929,5,6,78,2607,2544,Museum,Art Gallery - Beirut,"Main Street, Beirut, Lebanon",Europe,,4,Friends
4268,788,2020,3,5,2417,4.911051153855498,3,3,164,4237,5477,Beach,Crystal Bay - Kwajalein Island,"Main Street, Kwajalein Island, Marshall Islands",Asia,,5,Solo
4269,264,2022,1,1,2587,2.7866319463236042,4,19,81,6590,6102,Museum,Science Museum - Olsztyn,"Main Street, Olsztyn, Poland",Australia & Oceania,,1,Business
4270,58,2024,11,3,2470,2.538451238374383,2,14,81,7242,5688,Beach,Paradise Beach - Europe,"Main Street, Europe, Europe",America,,3,Family
4271,302,2023,1,1,2077,1.6266875783339239,4,19,158,7595,2551,Market,Night Market - Muscat Governorate,"Main Street, Muscat Governorate, Oman",Australia & Oceania,,1,Business
4272,31,2019,10,2,2153,2.1497823895623402,4,18,43,7548,2641,Beach,Crystal Bay - Bagram,"Main Street, Bagram, Afghanistan",Australia & Oceania,,2,Couples
4273,498,2015,2,5,2488,2.311678205485799,2,7,131,1477,5693,Museum,Science Museum - Bali&Austria,"Main Street, Bali&Austria, Austria",America,,5,Solo
4274,249,2015,7,1,2040,2.695498973737858,5,12,124,8351,2536,Market,Local Bazaar - Jordan,"Main Street, Jordan, Jordan",Europe,,1,Business
4275,605,2016,12,5,2392,3.621628492858346,2,14,110,4121,5468,Temple,Ancient Temple - French Polynesia,"Main Street, French Polynesia, French Polynesia",America,,5,Solo
4276,777,2024,6,2,2204,2.0926522243209082,2,6,62,3361,2937,Temple,Sacred Shrine - Dharan,"Main Street, Dharan, Nepal",America,,2,Couples
4277,271,2024,12,5,1840,1.2039070538747039,5,16,69,493,2243,Park,Eco Park - Tena,"Main Street, Tena, Ecuador",Europe,,5,Solo
4278,606,2019,11,3,2474,2.9931144462908783,4,17,86,6125,5687,Market,Night Market - EU,"Main Street, EU, Europe",Australia & Oceania,,3,Family
4279,666,2018,2,5,2076,4.422518464636303,2,19,6,603,2551,Museum,Art Gallery - Muscat Governorate,"Main Street, Muscat Governorate, Oman",America,,5,Solo
4280,394,2015,4,2,2146,2.993406043407535,5,2,68,8446,2642,Museum,Science Museum - Kabul,"Main Street, Kabul, Afghanistan",Europe,,2,Couples
4281,797,2018,2,4,2300,5.0,5,8,156,2688,3349,Market,Farmers' Market - Kota Bharu,"Main Street, Kota Bharu, Malaysia",Europe,,4,Friends
4282,502,2018,1,4,1680,3.514486124354927,4,18,156,1856,277,Museum,History Museum - Playa Samara,"Main Street, Playa Samara, Costa Rica",Australia & Oceania,,4,Friends
4283,592,2024,12,3,2097,2.6035952676873912,5,8,161,5179,2558,Market,Farmers' Market - Hebron,"Main Street, Hebron, Palestine",Europe,,3,Family
4284,804,2018,3,4,1833,2.2732559889808583,4,11,48,193,2238,Temple,Sacred Shrine - Cuenca,"Main Street, Cuenca, Ecuador",Australia & Oceania,,4,Friends
4285,84,2015,4,4,1371,4.2780979871423055,2,0,32,9010,27,Park,Botanical Garden - Khartoum,"Main Street, Khartoum, Sudan",America,,4,Friends
4286,365,2023,10,5,2417,3.1455251431097455,5,20,65,6243,5477,Beach,Crystal Bay - Kwajalein Island,"Main Street, Kwajalein Island, Marshall Islands",Europe,,5,Solo
4287,886,2017,5,3,2837,3.915995715981766,2,21,160,1813,6958,Beach,Golden Sand Beach - Marsaxlokk,"Main Street, Marsaxlokk, Malta",America,,3,Family
4288,549,2018,5,4,1944,4.5205071573365245,4,8,77,6433,2383,Temple,Grand Mosque - nyk,"Main Street, nyk, Japan",Australia & Oceania,,4,Friends
4289,342,2019,7,5,2212,3.9036138570595718,4,18,147,3697,2950,Museum,History Museum - Sahiwal,"Main Street, Sahiwal, Pakistan",Australia & Oceania,,5,Solo
4290,839,2021,10,2,1537,1.173453200672908,4,14,158,5992,220,Market,Night Market - Lagos,"Main Street, Lagos, NIGERIA",Australia & Oceania,,2,Couples
4291,407,2020,8,3,1733,4.710287621180113,3,2,26,8576,310,Beach,Golden Sand Beach - Antigonish,"Main Street, Antigonish, Canada",Asia,,3,Family
4292,425,2019,9,5,2068,3.1308132282068457,2,20,152,5142,2548,Market,Local Bazaar - Tripoli,"Main Street, Tripoli, Lebanon",America,,5,Solo
4293,744,2022,12,3,2409,3.0668341232590905,4,12,122,2774,5475,Museum,Cultural Heritage Center - Tamuning,"Main Street, Tamuning, Mariana Islands",Australia & Oceania,,3,Family
4294,93,2015,7,2,2383,3.1500777050722815,5,17,78,4729,5462,Museum,Art Gallery - Denarau Island,"Main Street, Denarau Island, Fiji",Europe,,2,Couples
4295,848,2021,5,3,2903,3.9498057938293,5,21,107,532,7273,Park,National Park - Maldegem,"Main Street, Maldegem, Belgium",Europe,,3,Family
4296,614,2020,9,5,2272,1.598025239495188,2,12,35,7818,3276,Beach,Paradise Beach - Tembagapura,"Main Street, Tembagapura, Indonesia",America,,5,Solo
4297,412,2019,8,5,2776,2.66966158130578,5,7,44,4083,6725,Beach,Sunset Cove - Tirana,"Main Street, Tirana, Albania",Europe,,5,Solo
4298,432,2021,10,5,2378,2.342344840752735,5,20,47,8713,5461,Museum,History Museum - Colo-I-Suva,"Main Street, Colo-I-Suva, Fiji",Europe,,5,Solo
4299,678,2017,9,4,1501,2.9016357792721537,3,16,141,4745,140,Temple,Cathedral - Kemptonpark,"Main Street, Kemptonpark, South Africa",Asia,,4,Friends
4300,159,2015,10,3,2180,1.8653397536292329,2,2,10,235,2782,Temple,Cathedral - Kochi,"Main Street, Kochi, India",America,,3,Family
4301,14,2023,8,2,2415,1.6393739520009216,2,9,10,2015,5477,Museum,Art Gallery - Kwajalein Island,"Main Street, Kwajalein Island, Marshall Islands",America,,2,Couples
4302,373,2016,6,1,2494,1.6473282703448855,2,16,66,9066,5743,Park,National Park - Trogir,"Main Street, Trogir, Croatia",America,,1,Business
4303,225,2024,4,1,2323,2.492898972886591,3,21,30,5224,3486,Temple,Cathedral - Moalboal,"Main Street, Moalboal, Philippines",Asia,,1,Business
4304,505,2017,9,1,1624,4.577966179499166,5,3,34,2764,246,Museum,Cultural Heritage Center - San Juan,"Main Street, San Juan, Puerto Rico",Europe,,1,Business
4305,73,2022,12,5,2754,1.8241094876837707,1,3,149,6047,6572,Museum,Art Gallery - Eidsvoll,"Main Street, Eidsvoll, Norway",Africa,,5,Solo
4306,249,2024,9,4,2231,3.164770030699218,5,12,124,8351,2964,Park,Botanical Garden - Jaffna,"Main Street, Jaffna, Sri Lanka",Europe,,4,Friends
4307,511,2023,10,3,2842,2.7464376611965515,5,14,23,7263,6973,Park,Wildlife Reserve - Moldova,"Main Street, Moldova, Moldova",Europe,,3,Family
4308,603,2017,10,5,1361,4.149533250205352,2,21,105,8802,26,Museum,Science Museum - Victoria,"Main Street, Victoria, Seychelles",America,,5,Solo
4309,216,2020,9,5,2813,1.2005057292832646,2,3,60,8387,6785,Museum,History Museum - Syvota,"Main Street, Syvota, Greece",America,,5,Solo
4310,973,2021,10,4,2699,2.2861735821435616,5,12,93,992,6412,Beach,Crystal Bay - Ukraine,"Main Street, Ukraine, Ukraine",Europe,,4,Friends
4311,602,2015,3,3,2391,2.3425661694191775,3,12,2,1814,5468,Beach,Golden Sand Beach - French Polynesia,"Main Street, French Polynesia, French Polynesia",Asia,,3,Family
4312,541,2021,11,2,1511,4.971851201252925,5,6,57,3561,214,Market,Local Bazaar - Santa Maria,"Main Street, Santa Maria, Cape Verde",Europe,,2,Couples
4313,947,2018,12,3,1325,3.7831000718652144,2,11,143,8093,6,Park,Eco Park - Addis Ababa,"Main Street, Addis Ababa, Ethiopia",America,,3,Family
4314,817,2019,3,2,2232,1.5558330575340729,4,6,47,505,2964,Temple,Cathedral - Jaffna,"Main Street, Jaffna, Sri Lanka",Australia & Oceania,,2,Couples
4315,939,2022,11,3,2648,2.588796557106262,2,17,108,5711,6223,Museum,Art Gallery - Canton of Basel,"Main Street, Canton of Basel, Switzerland",America,,3,Family
4316,988,2018,6,5,2782,1.671288376491697,4,12,114,5396,6726,Museum,Science Museum - Banja Luka,"Main Street, Banja Luka, Bosnia and Herzegovina",Australia & Oceania,,5,Solo
4317,220,2018,6,3,1587,1.998418278477792,5,4,110,3277,235,Temple,Ancient Temple - Dominican Republic,"Main Street, Dominican Republic, Dominican Republic",Europe,,3,Family
4318,840,2022,6,2,2310,4.18872811363157,5,14,120,3407,3430,Market,Flea Market - Yangon Region,"Main Street, Yangon Region, Myanmar",Europe,,2,Couples
4319,727,2019,5,4,1624,3.4830105146414194,2,17,153,2592,246,Museum,Cultural Heritage Center - San Juan,"Main Street, San Juan, Puerto Rico",America,,4,Friends
4320,221,2020,5,4,1384,4.024840547395126,5,14,150,1103,36,Beach,Crystal Bay - Zanzibar Island,"Main Street, Zanzibar Island, Tanzania",Europe,,4,Friends
4321,389,2019,2,2,2427,2.325004987967984,5,0,135,7416,5478,Park,Wildlife Reserve - Noum̩a,"Main Street, Noum̩a, New Caledonia",Europe,,2,Couples
4322,554,2015,7,2,1563,3.2147803442693177,4,12,98,5942,228,Park,Eco Park - Bridgetown,"Main Street, Bridgetown, Barbados",Australia & Oceania,,2,Couples
4323,647,2021,12,5,1792,2.0302761300947885,4,2,55,2347,2163,Market,Farmers' Market - Santa Cruz,"Main Street, Santa Cruz, Bolivia",Australia & Oceania,,5,Solo
4324,42,2020,4,2,2392,2.2321450997129393,4,20,110,5687,5468,Temple,Ancient Temple - French Polynesia,"Main Street, French Polynesia, French Polynesia",Australia & Oceania,,2,Couples
4325,676,2016,3,5,2671,3.608951777466932,5,12,84,4028,6330,Market,Farmers' Market - Minsk,"Main Street, Minsk, Belarus",Europe,,5,Solo
4326,873,2021,8,3,2446,2.101400503676921,5,7,68,3793,5681,Temple,Sacred Shrine - Port Moresby,"Main Street, Port Moresby, Papua New Guinea",Europe,,3,Family
4327,283,2020,4,3,2885,3.9688874366698474,3,12,39,6103,7132,Beach,Golden Sand Beach - Ondara,"Main Street, Ondara, Spain",Asia,,3,Family
4328,58,2019,11,2,2891,4.408939265692509,2,14,81,7242,7118,Temple,Grand Mosque - Manresa,"Main Street, Manresa, Spain",America,,2,Couples
4329,814,2022,4,4,2396,1.9816929047230762,5,7,7,2680,5471,Museum,Cultural Heritage Center - Tahiti,"Main Street, Tahiti, French Polynesia",Europe,,4,Friends
4330,834,2019,8,5,2933,4.589845122279916,2,13,31,3720,7631,Market,Farmers' Market - Monte-Carlo,"Main Street, Monte-Carlo, Monaco",America,,5,Solo
4331,537,2016,1,2,2817,1.31778272119558,5,5,47,888,6771,Temple,Sacred Shrine - Orestiada,"Main Street, Orestiada, Greece",Europe,,2,Couples
4332,73,2020,9,1,2419,2.395636907823492,1,3,149,6047,5476,Park,Eco Park - Ebeye Island,"Main Street, Ebeye Island, Marshall Islands",Africa,,1,Business
4333,885,2015,7,1,1668,3.4420372609519783,5,20,98,991,260,Park,Wildlife Reserve - San Ignacio,"Main Street, San Ignacio, Belize",Europe,,1,Business
4334,923,2019,12,4,2863,3.7376590404741474,5,4,11,7958,6981,Beach,Crystal Bay - Ansiao,"Main Street, Ansiao, Portugal",Europe,,4,Friends
4335,129,2020,2,3,2006,1.8855642899777338,1,4,151,5778,2503,Park,Wildlife Reserve - Now Shahr,"Main Street, Now Shahr, Iran",Africa,,3,Family
4336,599,2021,11,1,1796,4.195652671143412,2,12,41,2995,2183,Beach,Golden Sand Beach - Jericoacoara,"Main Street, Jericoacoara, Brazil",America,,1,Business
4337,842,2016,12,3,1824,5.0,5,17,67,4781,2235,Beach,Paradise Beach - Popayan,"Main Street, Popayan, Colombia",Europe,,3,Family
4338,426,2015,6,3,1817,2.2249131567350804,4,6,41,8502,2218,Market,Farmers' Market - Chile,"Main Street, Chile, Chile",Australia & Oceania,,3,Family
4339,948,2020,8,5,2415,4.580523879261851,5,20,155,4173,5477,Museum,Art Gallery - Kwajalein Island,"Main Street, Kwajalein Island, Marshall Islands",Europe,,5,Solo
4340,665,2017,11,4,1627,3.727237768447002,2,17,12,1015,243,Park,National Park - Carolina,"Main Street, Carolina, Puerto Rico",America,,4,Friends
4341,694,2019,5,2,1331,4.74373508498131,2,12,126,7830,8,Museum,Cultural Heritage Center - Kenya,"Main Street, Kenya, Kenya",America,,2,Couples
4342,125,2016,6,2,2032,1.7043438336670444,2,9,29,5673,2522,Park,National Park - Israel,"Main Street, Israel, Israel",America,,2,Couples
4343,67,2015,12,3,2041,4.668085572717699,2,13,78,2308,2536,Temple,Ancient Temple - Jordan,"Main Street, Jordan, Jordan",America,,3,Family
4344,6,2015,10,1,1891,1.2391263017813245,2,2,120,8393,2261,Beach,Golden Sand Beach - Bishkek,"Main Street, Bishkek, Kyrgyzstan",America,,1,Business
4345,637,2018,8,4,1369,5.0,4,2,26,4018,30,Beach,Golden Sand Beach - Sudan,"Main Street, Sudan, Sudan",Australia & Oceania,,4,Friends
4346,314,2024,6,3,1828,4.196637688798535,5,17,73,4010,2230,Beach,Crystal Bay - Bogota,"Main Street, Bogota, Colombia",Europe,,3,Family
4347,326,2016,12,3,2568,2.98101913568972,5,12,160,1677,6066,Market,Farmers' Market - Gargzdai,"Main Street, Gargzdai, Lithuania",Europe,,3,Family
4348,565,2015,9,3,2518,2.2618672939914006,3,17,84,5789,5803,Museum,Art Gallery - Tartu,"Main Street, Tartu, Estonia",Asia,,3,Family
4349,578,2020,12,4,2314,4.766132394268819,5,5,71,6310,3427,Market,Local Bazaar - Mandalay,"Main Street, Mandalay, Myanmar",Europe,,4,Friends
4350,826,2018,9,3,2111,3.9129652855792463,5,19,113,4235,2582,Temple,Cathedral - Medina,"Main Street, Medina, Saudi Arabia",Europe,,3,Family
4351,506,2024,9,4,2355,2.9416634117920055,2,12,41,3664,3661,Park,Eco Park - Hai Phong,"Main Street, Hai Phong, Vietnam",America,,4,Friends
4352,82,2021,6,4,2448,3.275343299210065,5,1,144,3168,5681,Museum,Science Museum - Port Moresby,"Main Street, Port Moresby, Papua New Guinea",Europe,,4,Friends
4353,599,2020,12,4,2681,4.806170624289506,2,12,41,2995,6357,Museum,History Museum - Tbilisi,"Main Street, Tbilisi, Georgia",America,,4,Friends
4354,2,2019,12,4,2440,2.855708773427471,5,2,141,4237,5510,Market,Night Market - Devonport,"Main Street, Devonport, New Zealand",Europe,,4,Friends
4355,204,2024,9,2,2106,1.3585307124397148,5,18,14,720,2564,Museum,Art Gallery - Doha,"Main Street, Doha, Qatar",Europe,,2,Couples
4356,662,2016,3,1,2654,4.645128688813891,5,12,153,7611,6252,Beach,Sunset Cove - Langenthal,"Main Street, Langenthal, Switzerland",Europe,,1,Business
4357,805,2019,5,5,1948,2.5493749586321384,4,17,160,1777,2422,Market,Night Market - North Pyongan Province,"Main Street, North Pyongan Province, North Korea",Australia & Oceania,,5,Solo
4358,404,2023,2,5,2755,2.393550044460854,5,6,125,3157,6572,Park,National Park - Eidsvoll,"Main Street, Eidsvoll, Norway",Europe,,5,Solo
4359,103,2023,12,4,1912,2.3175984755037575,3,2,32,6092,2266,Beach,Crystal Bay - Beijing,"Main Street, Beijing, China",Asia,,4,Friends
4360,536,2016,8,4,1666,5.0,5,4,153,6262,260,Beach,Paradise Beach - San Ignacio,"Main Street, San Ignacio, Belize",Europe,,4,Friends
4361,368,2021,11,2,1672,1.8700213347513355,5,14,5,7471,257,Museum,Science Museum - belize,"Main Street, belize, Belize",Europe,,2,Couples
4362,212,2024,4,3,2093,4.046691472005534,5,1,158,2208,2561,Park,Botanical Garden - West Bank,"Main Street, West Bank, Palestine",Europe,,3,Family
4363,577,2018,6,5,2423,4.523060046432412,2,19,28,5756,5479,Park,Eco Park - Noumea,"Main Street, Noumea, New Caledonia",America,,5,Solo
4364,961,2017,6,5,2488,1.1396544584128696,2,17,113,6397,5693,Museum,Science Museum - Bali&Austria,"Main Street, Bali&Austria, Austria",America,,5,Solo
4365,209,2015,5,2,1914,4.315166821200783,1,21,120,7396,2271,Museum,History Museum - China,"Main Street, China, China",Africa,,2,Couples
4366,763,2017,12,2,1302,2.642397686759098,2,6,2,7118,2,Museum,Art Gallery - South Region,"Main Street, South Region, Cameroon",America,,2,Couples
4367,897,2023,12,3,1687,4.131898301060847,3,12,92,2576,286,Market,Night Market - El Remate,"Main Street, El Remate, Guatemala",Asia,,3,Family
4368,117,2023,1,3,1644,2.9896182529022157,5,11,86,5833,252,Market,Flea Market - Port of Spain,"Main Street, Port of Spain, Trinidad and Tobago",Europe,,3,Family
